DATE,DEXMXUS,DEXUSEU,DEXCHUS,DEXJPUS,DEXCAUS,DEXUSUK,DEXUSAL,DEXSZUS,DEXUSNZ
2011-02-14,12.0446,1.3474,6.5965,83.32,0.9883,1.6023,1.0024,0.9708,0.7568
2011-02-15,12.1299,1.3494,6.5884,83.79,0.9885,1.6128,0.9989,0.9677,0.7517
2011-02-16,12.0875,1.3547,6.5884,83.73,0.9853,1.6063,0.9984,0.9616,0.7526
2011-02-17,12.0441,1.3612,6.585,83.25,0.9839,1.6172,1.0116,0.9508,0.7596
2011-02-18,12.0085,1.3673,6.5731,83.22,0.9827,1.6245,1.0144,0.9483,0.7634
2011-02-22,12.0983,1.3661,6.5795,82.94,0.986,1.6129,0.9992,0.9393,0.749
2011-02-23,12.1824,1.3758,6.5741,82.39,0.9922,1.6221,1.0001,0.932,0.7453
2011-02-24,12.1762,1.3794,6.572,81.67,0.9842,1.6106,1.0088,0.9252,0.7476
2011-02-25,12.1261,1.3757,6.5749,81.76,0.9808,1.6078,1.0155,0.9282,0.7514
2011-02-28,12.113,1.3793,6.5713,81.94,0.9737,1.6247,1.0174,0.9305,0.7522
2011-03-01,12.0882,1.3813,6.57,81.86,0.9742,1.6309,1.0159,0.9284,0.7508
2011-03-02,12.1114,1.3869,6.5723,81.62,0.9733,1.6311,1.0157,0.922,0.7422
2011-03-03,12.0301,1.3947,6.5717,82.41,0.9746,1.6266,1.0131,0.9306,0.7403
2011-03-04,12.0066,1.3983,6.567,82.35,0.9715,1.625,1.0111,0.9263,0.7367
2011-03-07,12.032,1.3976,6.554,82.12,0.9737,1.6204,1.011,0.9256,0.7363
2011-03-08,12.001,1.3912,6.5684,82.69,0.9712,1.6164,1.0113,0.9346,0.7409
2011-03-09,11.9681,1.3906,6.558,82.78,0.9686,1.6202,1.0111,0.9298,0.7398
2011-03-10,11.9641,1.3823,6.5731,82.98,0.9729,1.6063,1.0017,0.932,0.7359
2011-03-11,11.9211,1.3864,6.5742,81.77,0.9732,1.6033,1.011,0.9276,0.7449
2011-03-14,11.9188,1.3975,6.5696,81.65,0.9758,1.6181,1.0073,0.9253,0.7375
2011-03-15,12.0033,1.3968,6.573,80.82,0.9831,1.6064,0.99,0.9187,0.7303
2011-03-16,12.0842,1.3922,6.5713,80.17,0.9921,1.6028,0.9842,0.912,0.7294
2011-03-17,12.0997,1.4021,6.5743,78.74,0.9886,1.6143,0.9823,0.8998,0.7208
2011-03-18,12.0584,1.4141,6.5689,81.14,0.9846,1.6187,0.9953,0.9025,0.7297
2011-03-21,11.9905,1.4184,6.5635,81.11,0.9772,1.6276,1.0044,0.9057,0.7328
2011-03-22,11.987,1.4212,6.551,81.0,0.9769,1.6387,1.0118,0.9041,0.7414
2011-03-23,12.004,1.4124,6.5591,80.94,0.982,1.6246,1.0105,0.9064,0.7397
2011-03-24,11.9532,1.42,6.558,80.82,0.9748,1.6159,1.0219,0.9061,0.7515
2011-03-25,11.933,1.4144,6.5568,81.12,0.9779,1.6086,1.0282,0.9143,0.7554
2011-03-28,11.9561,1.4104,6.5643,81.67,0.9757,1.6024,1.0281,0.9169,0.7544
2011-03-29,11.965,1.409,6.56,82.38,0.9758,1.5983,1.0264,0.9205,0.7557
2011-03-30,11.9211,1.4095,6.5558,82.98,0.9715,1.6038,1.0319,0.9213,0.7621
2011-03-31,11.917,1.4183,6.5483,82.76,0.9717,1.6048,1.0358,0.9157,0.7639
2011-04-01,11.829,1.4215,6.5477,84.05,0.9629,1.6132,1.0387,0.9243,0.7668
2011-04-04,11.8552,1.4221,6.5385,83.98,0.9677,1.6129,1.0352,0.9224,0.7671
2011-04-05,11.8216,1.423,6.539,84.65,0.9635,1.6282,1.0346,0.9242,0.7702
2011-04-06,11.7866,1.4333,6.544,85.26,0.9587,1.6314,1.0425,0.9172,0.7784
2011-04-07,11.7922,1.4287,6.542,84.98,0.9593,1.6304,1.0456,0.9178,0.7773
2011-04-08,11.746,1.4437,6.535,84.99,0.9564,1.6341,1.0531,0.9105,0.782
2011-04-11,11.7412,1.4454,6.5381,84.58,0.9547,1.6386,1.0534,0.9067,0.7816
2011-04-12,11.823,1.4455,6.5402,83.79,0.9624,1.6263,1.047,0.898,0.785
2011-04-13,11.8055,1.4477,6.5333,83.59,0.9638,1.6285,1.0504,0.8939,0.7899
2011-04-14,11.76,1.4464,6.531,83.23,0.9626,1.635,1.0523,0.8924,0.792
2011-04-15,11.7022,1.4443,6.5317,83.13,0.9615,1.6325,1.0558,0.8935,0.7971
2011-04-18,11.7785,1.4211,6.5286,82.43,0.9689,1.6229,1.049,0.8986,0.7869
2011-04-19,11.696,1.4319,6.5303,82.41,0.9572,1.6315,1.0507,0.899,0.7874
2011-04-20,11.6203,1.4513,6.5254,82.58,0.9523,1.6405,1.0677,0.8914,0.7974
2011-04-21,11.6055,1.4585,6.492,81.81,0.9518,1.6572,1.0747,0.8821,0.8021
2011-04-22,11.602,1.4545,6.5067,81.92,0.9535,1.6517,1.0735,0.8865,0.8015
2011-04-25,11.6175,1.4576,6.5277,81.93,0.9541,1.6497,1.0717,0.8806,0.7996
2011-04-26,11.5736,1.4625,6.527,81.93,0.9508,1.6465,1.0772,0.8803,0.805
2011-04-27,11.5954,1.4659,6.5112,82.6,0.955,1.653,1.079,0.8807,0.8015
2011-04-28,11.5486,1.4785,6.501,81.57,0.9513,1.6636,1.0893,0.8736,0.8008
2011-04-29,11.5237,1.4821,6.49,81.31,0.9486,1.6691,1.0937,0.8666,0.8068
2011-05-02,11.505,1.487,6.492,81.23,0.9492,1.669,1.097,0.864,0.8088
2011-05-03,11.558,1.4875,6.4955,81.02,0.9489,1.6536,1.0921,0.8609,0.8051
2011-05-04,11.6295,1.4859,6.4925,80.69,0.9579,1.6524,1.0765,0.8582,0.7897
2011-05-05,11.693,1.4583,6.4931,80.12,0.9667,1.6427,1.0642,0.8698,0.7867
2011-05-06,11.5831,1.4495,6.4925,80.51,0.9616,1.6417,1.0763,0.8732,0.7954
2011-05-09,11.6303,1.4301,6.4937,80.66,0.966,1.6338,1.0754,0.8753,0.7923
2011-05-10,11.592,1.4358,6.4915,80.75,0.9611,1.6331,1.0803,0.8805,0.793
2011-05-11,11.6041,1.4269,6.4915,80.78,0.9581,1.6412,1.0756,0.8846,0.7913
2011-05-12,11.6698,1.4229,6.4986,80.75,0.9656,1.629,1.0652,0.8842,0.7967
2011-05-13,11.7463,1.4141,6.4977,80.76,0.9708,1.6179,1.0565,0.8907,0.7854
2011-05-16,11.722,1.4219,6.5073,80.82,0.9701,1.624,1.062,0.8818,0.785
2011-05-17,11.7661,1.4155,6.5057,81.39,0.9772,1.6206,1.0539,0.8848,0.7782
2011-05-18,11.7173,1.427,6.5029,81.37,0.9722,1.6148,1.0617,0.8792,0.7893
2011-05-19,11.6716,1.4254,6.5042,81.78,0.9703,1.6179,1.0614,0.884,0.7879
2011-05-20,11.6555,1.4172,6.4917,81.64,0.9735,1.6222,1.0644,0.8776,0.7934
2011-05-23,11.7335,1.4015,6.505,81.81,0.9791,1.6102,1.0496,0.8831,0.7881
2011-05-24,11.6986,1.4107,6.499,82.12,0.9773,1.6185,1.0555,0.88,0.7976
2011-05-25,11.682,1.4102,6.493,81.96,0.9765,1.6277,1.0537,0.872,0.8
2011-05-26,11.691,1.4088,6.4913,81.44,0.9809,1.6346,1.059,0.8666,0.8083
2011-05-27,11.6113,1.4287,6.492,80.75,0.9771,1.6494,1.0711,0.852,0.8187
2011-05-31,11.579,1.4376,6.4786,81.29,0.9688,1.6439,1.066,0.8525,0.8231
2011-06-01,11.6362,1.4431,6.478,80.82,0.9713,1.6391,1.0716,0.8401,0.8224
2011-06-02,11.6839,1.4426,6.4824,80.98,0.9794,1.6325,1.0617,0.8438,0.8134
2011-06-03,11.6585,1.4604,6.4796,80.38,0.9768,1.6397,1.0714,0.8352,0.8154
2011-06-06,11.6931,1.462,6.4796,80.19,0.9784,1.6362,1.0737,0.836,0.8164
2011-06-07,11.735,1.4675,6.481,80.21,0.9743,1.6444,1.0713,0.8388,0.8208
2011-06-08,11.792,1.4587,6.4754,79.87,0.9778,1.6381,1.0635,0.8369,0.8166
2011-06-09,11.7786,1.4534,6.4757,80.07,0.9732,1.6382,1.0642,0.8412,0.8295
2011-06-10,11.8668,1.4365,6.4801,80.26,0.9769,1.6254,1.0567,0.8419,0.8237
2011-06-13,11.88,1.4368,6.483,80.16,0.9778,1.6308,1.0562,0.8369,0.8136
2011-06-14,11.7986,1.4473,6.4794,80.5,0.9684,1.6388,1.0691,0.8444,0.8184
2011-06-15,11.8819,1.4221,6.482,80.71,0.9778,1.6218,1.0621,0.8508,0.8093
2011-06-16,11.9717,1.4155,6.4746,80.7,0.9842,1.613,1.0541,0.8507,0.8033
2011-06-17,11.904,1.4326,6.47,80.1,0.9797,1.6186,1.062,0.8462,0.8107
2011-06-20,11.8842,1.432,6.472,80.26,0.9785,1.6206,1.0587,0.8416,0.8118
2011-06-21,11.8068,1.4399,6.465,80.15,0.9722,1.6232,1.0598,0.8433,0.812
2011-06-22,11.7793,1.4403,6.4628,80.06,0.9725,1.6131,1.0633,0.8356,0.8179
2011-06-23,11.8687,1.4166,6.4676,80.45,0.98,1.5977,1.0484,0.8379,0.8107
2011-06-24,11.8832,1.4189,6.4737,80.32,0.9847,1.5985,1.0523,0.8373,0.8118
2011-06-27,11.8936,1.4282,6.4815,80.89,0.9859,1.5972,1.0439,0.8367,0.8059
2011-06-28,11.8375,1.4368,6.4699,80.85,0.9819,1.6016,1.0521,0.8298,0.8101
2011-06-29,11.768,1.4428,6.4633,80.8,0.9703,1.607,1.0673,0.8349,0.8225
2011-06-30,11.7191,1.4523,6.4635,80.64,0.9642,1.6067,1.0732,0.8413,0.8284
2011-07-01,11.6294,1.4508,6.4645,80.81,0.9608,1.607,1.0754,0.8479,0.8273
2011-07-05,11.6226,1.447,6.466,81.14,0.9608,1.6085,1.0698,0.8452,0.8282
2011-07-06,11.6361,1.4329,6.467,80.9,0.9656,1.5998,1.0696,0.8393,0.8282
2011-07-07,11.5725,1.4349,6.4655,81.26,0.9585,1.5967,1.0764,0.844,0.8304
2011-07-08,11.6279,1.4251,6.4645,80.64,0.9627,1.603,1.0727,0.8376,0.8335
2011-07-11,11.7268,1.4034,6.4671,80.37,0.9663,1.5932,1.0662,0.8351,0.8296
2011-07-12,11.7889,1.4014,6.472,79.53,0.9667,1.594,1.0626,0.8335,0.8209
2011-07-13,11.7111,1.4167,6.4675,78.99,0.9582,1.6111,1.0763,0.8213,0.836
2011-07-14,11.7086,1.4182,6.459,79.11,0.9584,1.6125,1.0741,0.8167,0.8443
2011-07-15,11.7123,1.4156,6.461,79.03,0.9542,1.6149,1.0656,0.8158,0.8439
2011-07-18,11.7972,1.4042,6.4688,79.1,0.9616,1.6024,1.0565,0.8177,0.8427
2011-07-19,11.7042,1.4156,6.4631,78.91,0.9505,1.6135,1.0699,0.8166,0.8556
2011-07-20,11.6708,1.4188,6.4581,78.76,0.9479,1.6139,1.0727,0.8204,0.8549
2011-07-21,11.6198,1.4372,6.4535,78.47,0.9449,1.6301,1.0837,0.8172,0.8631
2011-07-22,11.624,1.4366,6.4464,78.44,0.95,1.6319,1.0851,0.8166,0.8645
2011-07-25,11.663,1.4357,6.445,78.31,0.9448,1.6285,1.0853,0.8062,0.8662
2011-07-26,11.6226,1.4495,6.4411,78.04,0.9448,1.6392,1.0942,0.8027,0.8707
2011-07-27,11.6479,1.4373,6.4428,77.99,0.9474,1.6357,1.1026,0.8023,0.8695
2011-07-28,11.6731,1.4303,6.4418,77.87,0.9483,1.6338,1.1025,0.8041,0.8726
2011-07-29,11.7235,1.4388,6.436,77.18,0.9539,1.6455,1.1001,0.7881,0.8776
2011-08-01,11.7525,1.4202,6.4337,76.87,0.9593,1.6278,1.093,0.7813,0.8743
2011-08-02,11.7629,1.4232,6.4379,77.13,0.9577,1.6287,1.084,0.7712,0.8722
2011-08-03,11.8384,1.432,6.434,76.87,0.9632,1.6406,1.0721,0.766,0.863
2011-08-04,12.008,1.4158,6.4377,79.01,0.9765,1.6308,1.0516,0.7674,0.8449
2011-08-05,12.0402,1.4158,6.4401,78.48,0.9843,1.6362,1.038,0.76,0.8318
2011-08-08,12.1768,1.4241,6.4342,77.53,0.9889,1.6354,1.0351,0.7553,0.8317
2011-08-09,12.344,1.4242,6.4304,77.16,0.9893,1.6194,1.0192,0.7313,0.8202
2011-08-10,12.385,1.4193,6.4172,76.41,0.9909,1.6169,1.021,0.7296,0.812
2011-08-11,12.41,1.423,6.3935,76.68,0.9891,1.6228,1.0269,0.7559,0.8237
2011-08-12,12.2825,1.4239,6.3892,76.79,0.9879,1.6284,1.0352,0.7711,0.8319
2011-08-15,12.2501,1.4452,6.3902,76.73,0.9838,1.6387,1.0478,0.7802,0.8293
2011-08-16,12.2489,1.4421,6.3818,76.76,0.9816,1.6424,1.0491,0.7926,0.8368
2011-08-17,12.1875,1.4436,6.3839,76.46,0.9818,1.6591,1.0543,0.7891,0.8387
2011-08-18,12.3565,1.432,6.3873,76.52,0.9899,1.6489,1.0393,0.7904,0.8263
2011-08-19,12.2327,1.4408,6.391,76.46,0.9848,1.6544,1.0444,0.7856,0.8243
2011-08-22,12.3227,1.4384,6.4004,76.77,0.9901,1.6452,1.0417,0.7877,0.8239
2011-08-23,12.3155,1.4431,6.3975,76.59,0.9876,1.6509,1.051,0.7891,0.8349
2011-08-24,12.4222,1.4402,6.388,76.78,0.9878,1.6375,1.0471,0.795,0.8281
2011-08-25,12.4155,1.438,6.39,77.38,0.9842,1.6289,1.0457,0.7959,0.8289
2011-08-26,12.4657,1.4463,6.386,76.62,0.9854,1.6321,1.0573,0.8055,0.8403
2011-08-29,12.4157,1.451,6.3809,76.96,0.9778,1.6398,1.0619,0.8188,0.8449
2011-08-30,12.4831,1.4435,6.3802,76.75,0.9791,1.6279,1.0676,0.8173,0.8535
2011-08-31,12.3262,1.4406,6.3778,76.5,0.9783,1.6269,1.0702,0.8038,0.8551
2011-09-01,12.2556,1.4283,6.3812,76.81,0.9751,1.6179,1.075,0.7951,0.8517
2011-09-02,12.363,1.4203,6.3821,76.79,0.9815,1.619,1.0677,0.7862,0.8492
2011-09-06,12.5201,1.3999,6.3901,77.48,0.9908,1.5954,1.051,0.8593,0.823
2011-09-07,12.4702,1.4058,6.394,77.39,0.9882,1.5948,1.0614,0.8599,0.829
2011-09-08,12.4996,1.3947,6.3833,77.43,0.9856,1.6021,1.063,0.8714,0.8363
2011-09-09,12.647,1.3666,6.388,77.31,0.997,1.587,1.0446,0.884,0.8214
2011-09-12,12.775,1.3635,6.3877,77.15,0.9957,1.5814,1.0312,0.8834,0.8211
2011-09-13,12.9367,1.368,6.397,76.88,0.9901,1.5805,1.032,0.8795,0.824
2011-09-14,12.954,1.371,6.391,76.71,0.9913,1.5773,1.0234,0.8772,0.8216
2011-09-15,12.9083,1.3858,6.3904,76.7,0.9867,1.5808,1.0313,0.8705,0.8251
2011-09-16,12.9676,1.3783,6.3833,76.89,0.9813,1.5802,1.038,0.8753,0.8311
2011-09-19,13.1856,1.3636,6.3864,76.48,0.9897,1.5674,1.0217,0.8839,0.8225
2011-09-20,13.1664,1.3697,6.3837,76.52,0.9922,1.5718,1.0293,0.8879,0.8264
2011-09-21,13.4127,1.3724,6.3811,76.38,0.9985,1.5619,1.0209,0.8932,0.8147
2011-09-22,13.8748,1.3446,6.3879,76.31,1.0327,1.5358,0.9764,0.9073,0.779
2011-09-23,13.7753,1.3518,6.3877,76.3,1.028,1.5475,0.9784,0.9035,0.779
2011-09-26,13.6683,1.3516,6.3975,76.35,1.0338,1.5553,0.9751,0.9022,0.7716
2011-09-27,13.3376,1.3606,6.3975,76.6,1.019,1.5681,0.9962,0.8959,0.7934
2011-09-28,13.3779,1.3628,6.3933,76.51,1.0226,1.5648,0.9895,0.8955,0.7856
2011-09-29,13.4715,1.3639,6.3964,76.68,1.0338,1.5685,0.9818,0.8947,0.7767
2011-09-30,13.7701,1.3449,6.378,77.04,1.0389,1.5624,0.9744,0.9048,0.7675
2011-10-03,13.8767,1.3281,6.3745,76.66,1.044,1.5474,0.9647,0.9151,0.7624
2011-10-04,13.931,1.3294,6.3745,76.86,1.0605,1.5403,0.9453,0.9223,0.7538
2011-10-05,13.6701,1.3328,6.3745,76.86,1.0448,1.5436,0.9624,0.9228,0.7628
2011-10-06,13.5291,1.3408,6.378,76.64,1.0431,1.5398,0.9699,0.9219,0.7679
2011-10-07,13.3016,1.3512,6.3745,76.77,1.0326,1.5628,0.9843,0.9151,0.7765
2011-10-11,13.321,1.3657,6.3745,76.66,1.0287,1.5594,0.9978,0.9065,0.7826
2011-10-12,13.2303,1.3805,6.358,77.3,1.0163,1.5757,1.0166,0.8944,0.797
2011-10-13,13.3621,1.373,6.382,76.88,1.0238,1.5729,1.0147,0.9,0.7922
2011-10-14,13.2906,1.3861,6.378,77.36,1.0148,1.5808,1.0296,0.8934,0.8021
2011-10-17,13.2904,1.377,6.3695,76.8,1.0153,1.5778,1.0241,0.8979,0.7976
2011-10-18,13.4215,1.3719,6.3804,76.75,1.0165,1.5654,1.022,0.9012,0.7928
2011-10-19,13.3802,1.3775,6.3769,76.79,1.0136,1.5799,1.0272,0.9022,0.795
2011-10-20,13.7675,1.3672,6.3825,76.91,1.0216,1.5726,1.0187,0.9002,0.789
2011-10-21,13.5759,1.3873,6.3823,76.1,1.009,1.5945,1.033,0.8852,0.8019
2011-10-24,13.4546,1.3932,6.3744,76.1,1.004,1.5986,1.0454,0.8804,0.8083
2011-10-25,13.443,1.3911,6.3605,75.88,1.0143,1.5994,1.0447,0.8794,0.7967
2011-10-26,13.4697,1.3838,6.3534,76.05,1.01,1.5905,1.0348,0.8841,0.7926
2011-10-27,13.1711,1.4172,6.359,75.8,0.9942,1.6081,1.0686,0.8609,0.8191
2011-10-28,13.1025,1.4164,6.357,75.72,0.9957,1.613,1.0707,0.8625,0.822
2011-10-31,13.169,1.3947,6.3547,77.97,0.9932,1.6141,1.061,0.8706,0.812
2011-11-01,13.6665,1.3676,6.3547,78.28,1.02,1.5946,1.0302,0.8901,0.7943
2011-11-02,13.484,1.3803,6.355,78.04,1.0125,1.5974,1.0366,0.8808,0.7924
2011-11-03,13.427,1.3744,6.3513,77.96,1.0128,1.5959,1.0352,0.8834,0.7887
2011-11-04,13.4735,1.3761,6.34,78.17,1.0179,1.6026,1.0358,0.888,0.7927
2011-11-07,13.455,1.3744,6.3481,78.06,1.0173,1.6024,1.0339,0.9012,0.7954
2011-11-08,13.3826,1.3785,6.3462,77.79,1.0139,1.6076,1.0332,0.8966,0.795
2011-11-09,13.4955,1.3596,6.3401,77.77,1.0176,1.5958,1.0199,0.906,0.7855
2011-11-10,13.5477,1.36,6.3454,77.58,1.0188,1.5935,1.0137,0.9058,0.7763
2011-11-14,13.4865,1.3625,6.3536,77.02,1.0176,1.5899,1.0193,0.9072,0.7791
2011-11-15,13.5851,1.3524,6.3464,76.99,1.0233,1.5818,1.0144,0.9177,0.7693
2011-11-16,13.5919,1.3505,6.3445,77.02,1.0205,1.577,1.0137,0.9169,0.7685
2011-11-17,13.6281,1.3522,6.3505,76.98,1.0224,1.5801,1.0056,0.9167,0.7623
2011-11-18,13.7015,1.3521,6.3565,76.93,1.026,1.5783,1.0036,0.9159,0.7576
2011-11-21,14.0178,1.3525,6.3603,76.97,1.0386,1.5662,0.9842,0.9158,0.7475
2011-11-22,13.981,1.35,6.3605,77.07,1.0371,1.5646,0.9831,0.9145,0.7456
2011-11-23,14.1426,1.3347,6.3576,77.41,1.0479,1.5511,0.9686,0.9202,0.7405
2011-11-25,14.2542,1.3244,6.3802,77.66,1.0487,1.5467,0.9737,0.9289,0.7417
2011-11-28,14.0432,1.3334,6.3839,78.05,1.0327,1.5538,0.9924,0.9215,0.755
2011-11-29,13.9252,1.3343,6.3769,77.86,1.0296,1.5625,1.0018,0.9194,0.7627
2011-11-30,13.6201,1.3453,6.3765,77.58,1.0199,1.5705,1.0244,0.9106,0.7769
2011-12-01,13.5875,1.3487,6.3655,77.6,1.0172,1.5698,1.0227,0.9135,0.7779
2011-12-02,13.5425,1.3386,6.3596,77.88,1.0165,1.5592,1.0221,0.9219,0.7776
2011-12-05,13.489,1.3463,6.3629,77.77,1.014,1.5689,1.0298,0.9179,0.7814
2011-12-06,13.5,1.3397,6.3645,77.73,1.0116,1.558,1.0227,0.9267,0.7777
2011-12-07,13.5107,1.3386,6.3642,77.69,1.0106,1.5691,1.0268,0.9251,0.7778
2011-12-08,13.6807,1.3324,6.3618,77.67,1.019,1.5635,1.0187,0.9275,0.773
2011-12-09,13.6128,1.3368,6.3641,77.58,1.0202,1.5642,1.019,0.9243,0.7733
2011-12-12,13.8568,1.3188,6.3604,77.87,1.0273,1.5597,1.0059,0.936,0.7617
2011-12-13,13.7896,1.3094,6.3648,77.86,1.0283,1.5528,1.0097,0.9418,0.7641
2011-12-14,13.94,1.2972,6.371,78.08,1.0403,1.5445,0.9904,0.953,0.7507
2011-12-15,13.8313,1.3013,6.3733,77.87,1.0338,1.5486,0.9936,0.9402,0.7542
2011-12-16,13.885,1.3025,6.3479,77.65,1.0388,1.5514,0.9962,0.9372,0.7622
2011-12-19,13.861,1.3017,6.3376,77.96,1.0364,1.5531,0.9915,0.9364,0.7569
2011-12-20,13.7866,1.3076,6.3459,77.76,1.0284,1.5674,1.0069,0.9309,0.7698
2011-12-21,13.8523,1.304,6.3386,78.0,1.0286,1.568,1.007,0.9378,0.7674
2011-12-22,13.829,1.3045,6.3392,78.13,1.0213,1.5667,1.014,0.9368,0.775
2011-12-23,13.8189,1.304,6.3364,78.13,1.0208,1.5615,1.0148,0.9379,0.774
2011-12-27,13.9727,1.3074,6.321,77.83,1.0201,1.5671,1.016,0.9339,0.772
2011-12-28,13.9927,1.2926,6.3211,77.98,1.0232,1.5478,1.0092,0.943,0.769
2011-12-29,13.9755,1.2952,6.3187,77.71,1.0208,1.5386,1.0134,0.9412,0.7714
2011-12-30,13.951,1.2973,6.2939,76.98,1.0168,1.5537,1.0251,0.9374,0.7805
2012-01-03,13.6736,1.3061,6.294,76.67,1.0089,1.5655,1.038,0.9319,0.7903
2012-01-04,13.6968,1.293,6.2941,76.68,1.0134,1.5638,1.0348,0.9417,0.7876
2012-01-05,13.7502,1.2783,6.3013,77.18,1.0197,1.548,1.0253,0.9528,0.7804
2012-01-06,13.7165,1.2723,6.3088,77.06,1.0231,1.5431,1.0235,0.9555,0.7818
2012-01-09,13.7344,1.2745,6.3143,76.88,1.0272,1.5436,1.0215,0.952,0.785
2012-01-10,13.6211,1.2782,6.3141,76.84,1.0161,1.5489,1.0323,0.9486,0.7947
2012-01-11,13.6517,1.2686,6.3149,76.9,1.0192,1.5325,1.0295,0.9554,0.795
2012-01-12,13.5976,1.2818,6.3177,76.76,1.0197,1.5325,1.0311,0.9444,0.7927
2012-01-13,13.614,1.2682,6.3065,76.9,1.0246,1.5301,1.0292,0.9534,0.7923
2012-01-17,13.4614,1.274,6.3136,76.8,1.013,1.5356,1.0395,0.9492,0.8005
2012-01-18,13.3284,1.2825,6.3109,76.81,1.0138,1.541,1.0395,0.9427,0.8059
2012-01-19,13.2269,1.2937,6.3162,77.23,1.0094,1.5484,1.0417,0.9335,0.8021
2012-01-20,13.2276,1.2948,6.333,76.97,1.0142,1.554,1.0471,0.9327,0.8059
2012-01-23,13.1477,1.3035,6.333,76.92,1.0079,1.5582,1.0534,0.9268,0.8108
2012-01-24,13.1654,1.3004,6.333,77.78,1.0096,1.5595,1.047,0.929,0.8093
2012-01-25,13.156,1.2978,6.333,78.13,1.0119,1.557,1.0481,0.931,0.8056
2012-01-26,12.9517,1.3152,6.333,77.47,0.9986,1.5706,1.0651,0.9174,0.8215
2012-01-27,12.9251,1.3192,6.333,76.68,1.0014,1.5716,1.0645,0.9142,0.8239
2012-01-30,12.9761,1.3123,6.331,76.28,1.003,1.569,1.059,0.9178,0.8199
2012-01-31,13.0356,1.3053,6.308,76.34,1.005,1.5754,1.0598,0.922,0.8246
2012-02-01,12.9514,1.3179,6.3076,76.11,0.9984,1.5849,1.07,0.9141,0.8321
2012-02-02,12.8011,1.3167,6.3017,76.13,0.9985,1.5813,1.0718,0.9144,0.8351
2012-02-03,12.7203,1.3106,6.3027,76.54,0.9944,1.5779,1.0762,0.9208,0.836
2012-02-06,12.625,1.313,6.312,76.54,0.9953,1.5832,1.0743,0.9188,0.8345
2012-02-07,12.6289,1.3244,6.3046,76.88,0.9947,1.5891,1.0798,0.9129,0.8364
2012-02-08,12.6905,1.3253,6.2938,76.9,0.9969,1.582,1.0785,0.9126,0.8337
2012-02-09,12.723,1.3297,6.2947,77.42,0.9941,1.5838,1.0806,0.9103,0.8366
2012-02-10,12.7996,1.3187,6.2991,77.57,1.0016,1.5748,1.0676,0.9176,0.8283
2012-02-13,12.7206,1.3211,6.2972,77.52,0.9995,1.578,1.0741,0.9149,0.8349
2012-02-14,12.7618,1.3149,6.2995,78.39,0.9988,1.5691,1.0691,0.9185,0.8321
2012-02-15,12.7556,1.3087,6.2998,78.22,0.9965,1.571,1.0742,0.9223,0.8382
2012-02-16,12.856,1.311,6.3014,78.77,0.9962,1.5795,1.0759,0.9209,0.8335
2012-02-17,12.8138,1.3149,6.2985,79.33,0.997,1.5813,1.0695,0.918,0.8327
2012-02-21,12.747,1.3255,6.296,79.73,0.9956,1.5796,1.0692,0.9114,0.8362
2012-02-22,12.8305,1.3251,6.296,80.3,0.9999,1.5677,1.0629,0.9107,0.8296
2012-02-23,12.8358,1.3308,6.298,80.21,0.9983,1.57,1.0688,0.9059,0.8335
2012-02-24,12.8804,1.3463,6.2976,80.88,0.9988,1.5869,1.0707,0.8949,0.8365
2012-02-27,12.8655,1.341,6.3012,80.42,0.9982,1.5845,1.0764,0.8987,0.8404
2012-02-28,12.8646,1.3452,6.2989,80.44,0.9956,1.5887,1.0765,0.8961,0.8377
2012-02-29,12.7941,1.3359,6.2935,81.1,0.9866,1.5951,1.0777,0.9023,0.8397
2012-03-01,12.7661,1.332,6.3001,81.16,0.9848,1.5953,1.0803,0.9051,0.8399
2012-03-02,12.7745,1.3202,6.2982,81.56,0.9887,1.5852,1.0747,0.9134,0.8315
2012-03-05,12.8241,1.3226,6.3066,81.43,0.9936,1.587,1.0668,0.9116,0.8216
2012-03-06,12.99,1.3114,6.3082,80.86,1.0013,1.572,1.0551,0.9186,0.8126
2012-03-07,12.9293,1.3149,6.3097,81.06,0.9994,1.5746,1.0583,0.9169,0.8195
2012-03-08,12.778,1.3256,6.3159,81.5,0.992,1.5822,1.0618,0.9092,0.8242
2012-03-09,12.6307,1.3108,6.3109,82.59,0.9894,1.5677,1.059,0.92,0.8218
2012-03-12,12.7203,1.3141,6.3258,82.21,0.9934,1.5615,1.049,0.9177,0.8175
2012-03-13,12.637,1.3109,6.3266,82.66,0.9905,1.5736,1.054,0.9198,0.8229
2012-03-14,12.6757,1.3025,6.3315,83.78,0.9914,1.5686,1.0446,0.9313,0.8093
2012-03-15,12.6686,1.307,6.3282,83.28,0.9928,1.5669,1.0528,0.9236,0.8195
2012-03-16,12.6701,1.3171,6.3222,83.34,0.9912,1.5845,1.0584,0.916,0.824
2012-03-19,12.628,1.3242,6.3191,83.31,0.9878,1.5894,1.0608,0.9109,0.8256
2012-03-20,12.7046,1.3222,6.3203,83.62,0.9933,1.5857,1.0485,0.9122,0.8176
2012-03-21,12.7031,1.319,6.3226,83.62,0.9928,1.5848,1.0439,0.9143,0.8137
2012-03-22,12.8326,1.3194,6.299,82.5,1.0002,1.5807,1.037,0.9136,0.8081
2012-03-23,12.812,1.3263,6.3021,82.35,0.9983,1.5864,1.0456,0.9085,0.8171
